,gamma,beta_g,omega_g,vol_pred,vol_real,loss
331,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.838734402161208e-07,1.41484474625031e-06,-3029.25634765625
332,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.729759883863153e-07,1.0452744163558236e-06,-3031.7294921875
333,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.681683993927436e-07,1.822418624897182e-07,-3032.810546875
334,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.564705922253779e-07,2.022314447458484e-06,-3035.441162109375
335,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.579756922699744e-07,2.1064040538476547e-06,-3035.10595703125
336,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.505941195835476e-07,9.466900223742414e-07,-3036.79345703125
337,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.482815019306145e-07,8.976517733572109e-07,-3037.30517578125
338,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.435564495812287e-07,1.066851950781711e-06,-3038.36474609375
339,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.466543590657238e-07,1.603580244591285e-06,-3037.6484375
340,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.459186915388273e-07,1.9955039931573992e-07,-3037.814453125
341,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.367578061552194e-07,4.4104740481998306e-07,-3039.869384765625
342,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.330598006978107e-07,9.155769475910347e-07,-3040.686279296875
343,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.282506200885109e-07,7.685586638217501e-07,-3041.765625
344,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.221567782129569e-07,1.0567500794422813e-06,-3043.134033203125
345,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.205004178307718e-07,5.21634547112626e-07,-3043.499267578125
346,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.20946695512248e-07,8.570487466386112e-07,-3043.3759765625
347,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.209461839214782e-07,1.2047966890804673e-07,-3043.3603515625
348,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.164833502632973e-07,3.235106476040528e-07,-3044.345458984375
349,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.11127961242164e-07,1.3341025805857498e-05,-3045.53759765625
350,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.673532647662796e-07,1.3742975397690316e-06,-3032.981201171875
351,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.62081321884034e-07,1.2693914186456823e-06,-3034.174072265625
352,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.625443115306552e-07,9.894258710119175e-07,-3034.060791015625
353,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.654201337776612e-07,2.1224298052402446e-06,-3033.39306640625
354,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.720358550817764e-07,8.532283004569763e-07,-3031.89697265625
355,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.703235039320134e-07,7.186248467405676e-07,-3032.2705078125
356,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,8.645407660878845e-07,1.8027403712039813e-05,-3033.56640625
357,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,9.337143751508847e-07,8.975867785920855e-06,-3018.156982421875
358,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,9.537427558825584e-07,3.085305934291682e-06,-3013.7451171875
359,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,9.461473950977961e-07,1.5163976740950602e-06,-3015.49853515625
360,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,9.489157832831552e-07,1.1687055803122348e-06,-3014.864501953125
361,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,9.458796057515428e-07,4.921411687064392e-07,-3015.54345703125
362,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,9.362597666040529e-07,6.473022153841157e-07,-3017.706298828125
363,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,9.280121275878628e-07,1.047201863002556e-06,-3019.560546875
364,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,9.19424167022953e-07,9.446965236747928e-07,-3021.5
365,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,9.105237950279843e-07,2.1776172616227996e-06,-3023.50927734375
366,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,9.094295023714949e-07,1.7866152575152228e-06,-3023.76708984375
367,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,9.139277494796261e-07,1.4110642041487154e-06,-3022.745361328125
368,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,9.156999567494495e-07,5.307789479047642e-07,-3022.3359375
369,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,9.097498718801944e-07,1.1522321301526972e-06,-3023.66552734375
370,0.9999215602874756,0.004483712837100029,-4.03131794612932e-09,9.08567756141565e-07,8.03924535830447e-07,-3023.92333984375
