,gamma,beta_g,omega_g,vol_pred,vol_real,loss
500,0.0010000000474974513,0.0010000000474974513,0.0,2.2743322780627295e-09,4.5268080839377944e-07,-5578.15478515625
501,0.0010000000474974513,0.0010000000474974513,0.0,4.5495515688109833e-10,1.986112010854413e-06,-5579.8798828125
502,0.0010000000474974513,0.0010000000474974513,0.0,1.9865671330165924e-09,1.6540628848815686e-06,-5579.68017578125
503,0.0010000000474974513,0.0010000000474974513,0.0,1.6560495197381897e-09,1.7326400438832934e-06,-5579.43701171875
504,0.0010000000474974513,0.0010000000474974513,0.0,1.7342961511346289e-09,2.3819566195015796e-06,-5578.2353515625
505,0.0010000000474974513,0.0010000000474974513,0.0,2.383691022345147e-09,1.9635981516330503e-06,-5577.005859375
506,0.0010000000474974513,0.0010000000474974513,0.0,1.9659818217832026e-09,1.1111042113043368e-06,-5575.84619140625
507,0.0010000000474974513,0.0010000000474974513,0.0,1.1130701915718078e-09,1.98705222942408e-07,-5576.38525390625
508,0.0010000000474974513,0.0010000000474974513,0.0,1.9981830079451868e-10,4.7163703698061e-07,-5577.5361328125
509,0.0010000000474974513,0.0010000000474974513,0.0,4.718369028822167e-10,1.5497145113840816e-06,-5582.13232421875
510,0.0010000000474974513,0.0010000000474974513,0.0,1.5501864236711071e-09,1.4834043895461946e-06,-5582.5283203125
511,0.0010000000474974513,0.0010000000474974513,0.0,1.4849547147477438e-09,1.2557713944261195e-06,-5581.74072265625
512,0.0010000000474974513,0.0010000000474974513,0.0,1.2572564100921113e-09,1.0822898275364423e-06,-5580.931640625
513,0.0010000000474974513,0.0010000000474974513,0.0,1.0835471409009756e-09,1.3048144182903343e-06,-5581.1923828125
514,0.0010000000474974513,0.0010000000474974513,0.0,1.305898056358501e-09,1.1780887234635884e-06,-5582.3330078125
515,0.0010000000474974513,0.0010000000474974513,0.0,1.1793945819960072e-09,9.724109304443118e-07,-5584.5107421875
516,0.0010000000474974513,0.0010000000474974513,0.0,9.735903194751927e-10,2.5581875888747163e-06,-5586.42138671875
517,0.0010000000474974513,0.0010000000474974513,0.0,2.559161327297943e-09,1.6718066717658076e-06,-5586.47607421875
518,0.0010000000474974513,0.0010000000474974513,0.0,1.6743659791984555e-09,4.985498890164308e-06,-5585.265625
519,0.0010000000474974513,0.0010000000474974513,0.0,4.987173340964546e-09,2.4498986022081226e-06,-5580.974609375
520,0.0010000000474974513,0.0010000000474974513,0.0,2.4548858501560744e-09,3.9921947063703556e-06,-5580.4609375
521,0.0010000000474974513,0.0010000000474974513,0.0,3.9946499441612104e-09,6.140990080893971e-07,-5579.205078125
522,0.0010000000474974513,0.0010000000474974513,0.0,6.180936873434462e-10,3.0976650577940745e-06,-5580.34228515625
523,0.0010000000474974513,0.0010000000474974513,0.0,3.0982834076098698e-09,1.305445493926527e-05,-5578.0361328125
524,0.0010000000474974513,0.0010000000474974513,0.0,1.3057553260864552e-08,3.878888037434081e-06,-5566.6416015625
525,0.0010000000474974513,0.0010000000474974513,0.0,3.891945876688396e-09,9.171882084046956e-06,-5562.94580078125
526,0.0010000000474974513,0.0010000000474974513,0.0,9.175774806635673e-09,3.0172132028383203e-06,-5554.36083984375
527,0.0010000000474974513,0.0010000000474974513,0.0,3.0263891392934283e-09,3.006385441040038e-06,-5552.49755859375
528,0.0010000000474974513,0.0010000000474974513,0.0,3.0094120528900703e-09,1.3225549082562793e-06,-5550.91552734375
529,0.0010000000474974513,0.0010000000474974513,0.0,1.325564324972106e-09,2.3680536287429277e-06,-5550.69091796875
530,0.0010000000474974513,0.0010000000474974513,0.0,2.369379359379309e-09,2.7092792151961476e-06,-5549.076171875
531,0.0010000000474974513,0.0010000000474974513,0.0,2.711648683373369e-09,1.618726741980936e-06,-5547.572265625
532,0.0010000000474974513,0.0010000000474974513,0.0,1.621438427967803e-09,2.041263087448897e-06,-5547.22021484375
533,0.0010000000474974513,0.0010000000474974513,0.0,2.042884528208333e-09,9.70608653005911e-07,-5545.951171875
534,0.0010000000474974513,0.0010000000474974513,0.0,9.726516259078721e-10,2.726441721279116e-07,-5547.9296875
535,0.0010000000474974513,0.0010000000474974513,0.0,2.7361682364279716e-10,3.805066910445021e-07,-5550.75634765625
536,0.0010000000474974513,0.0010000000474974513,0.0,3.8078032393862316e-10,4.3945291849922796e-07,-5552.58251953125
537,0.0010000000474974513,0.0010000000474974513,0.0,4.398337249966744e-10,1.989325483009452e-06,-5553.75634765625
538,0.0010000000474974513,0.0010000000474974513,0.0,1.9897654635059325e-09,2.6393990992801264e-06,-5552.9150390625
539,0.0010000000474974513,0.0010000000474974513,0.0,2.6413888853937806e-09,1.8993595176652889e-06,-5550.908203125
540,0.0010000000474974513,0.0010000000474974513,0.0,1.9020010011416844e-09,1.2735706604871666e-06,-5549.421875
541,0.0010000000474974513,0.0010000000474974513,0.0,1.275472727435556e-09,1.50416019550903e-06,-5555.4267578125
542,0.0010000000474974513,0.0010000000474974513,0.0,1.5054356650168188e-09,5.164378080735332e-07,-5556.3115234375
543,0.0010000000474974513,0.0010000000474974513,0.0,5.179432993607236e-10,6.395267746484024e-07,-5558.38037109375
544,0.0010000000474974513,0.0010000000474974513,0.0,6.400447394305786e-10,1.2034867040711106e-06,-5560.75390625
545,0.0010000000474974513,0.0010000000474974513,0.0,1.204126798270977e-09,1.129042288994242e-06,-5560.8818359375
546,0.0010000000474974513,0.0010000000474974513,0.0,1.1302464519857836e-09,1.2041598438372603e-06,-5560.45166015625
547,0.0010000000474974513,0.0010000000474974513,0.0,1.2052900899561791e-09,1.0312660378986038e-06,-5560.55078125
548,0.0010000000474974513,0.0010000000474974513,0.0,1.0324713306530953e-09,8.650285394651291e-07,-5561.7685546875
549,0.0010000000474974513,0.0010000000474974513,0.0,8.660610562039039e-10,2.767822593341407e-07,-5562.91796875
550,0.0010000000474974513,0.0010000000474974513,0.0,2.7764832100096726e-10,5.953815502834914e-07,-5565.072265625
551,0.0010000000474974513,0.0010000000474974513,0.0,5.956592441513919e-10,1.0212872894044267e-06,-5566.03466796875
552,0.0010000000474974513,0.0010000000474974513,0.0,1.0218830226449427e-09,1.0791095519380178e-06,-5566.24560546875
553,0.0010000000474974513,0.0010000000474974513,0.0,1.0801314287434138e-09,1.246433157575666e-06,-5565.6318359375
554,0.0010000000474974513,0.0010000000474974513,0.0,1.2475133148726059e-09,2.1767193629784742e-06,-5565.8701171875
555,0.0010000000474974513,0.0010000000474974513,0.0,2.1779669179267103e-09,1.5005839486548211e-06,-5564.740234375
556,0.0010000000474974513,0.0010000000474974513,0.0,1.502761914906614e-09,8.418355150752177e-07,-5564.74609375
557,0.0010000000474974513,0.0010000000474974513,0.0,8.433382880923546e-10,1.1992640338576166e-06,-5565.24609375
558,0.0010000000474974513,0.0010000000474974513,0.0,1.2001074578549265e-09,2.412885578451096e-06,-5565.42724609375
559,0.0010000000474974513,0.0010000000474974513,0.0,2.4140858201349147e-09,1.2673732499024482e-06,-5564.95654296875
560,0.0010000000474974513,0.0010000000474974513,0.0,1.269787386348753e-09,8.68854726832069e-07,-5564.56396484375
561,0.0010000000474974513,0.0010000000474974513,0.0,8.701245279851832e-10,1.4361143030328094e-06,-5564.6748046875
562,0.0010000000474974513,0.0010000000474974513,0.0,1.436984420344345e-09,8.596525731263682e-07,-5564.23193359375
563,0.0010000000474974513,0.0010000000474974513,0.0,8.61089588521935e-10,4.935536139782926e-07,-5566.4541015625
564,0.0010000000474974513,0.0010000000474974513,0.0,4.944147313779013e-10,1.3555329587688902e-06,-5577.53125
565,0.0010000000474974513,0.0010000000474974513,0.0,1.3560274014778884e-09,1.8745749912341125e-06,-5579.068359375
566,0.0010000000474974513,0.0010000000474974513,0.0,1.8759311881666463e-09,1.8062235085380962e-06,-5581.28369140625
567,0.0010000000474974513,0.0010000000474974513,0.0,1.8080995589642157e-09,3.204188260497176e-06,-5580.19482421875
568,0.0010000000474974513,0.0010000000474974513,0.0,3.2059965793251877e-09,1.950305886566639e-06,-5577.939453125
569,0.0010000000474974513,0.0010000000474974513,0.0,1.9535120188152177e-09,2.319183749932563e-06,-5579.5791015625
570,0.0010000000474974513,0.0010000000474974513,0.0,2.3211375044240867e-09,9.337118740404549e-07,-5586.76953125
571,0.0010000000474974513,0.0010000000474974513,0.0,9.360330288643581e-10,1.147133161794045e-06,-5593.74609375
572,0.0010000000474974513,0.0010000000474974513,0.0,1.1480691952669986e-09,9.649561434343923e-07,-5598.34521484375
573,0.0010000000474974513,0.0010000000474974513,0.0,9.661043076647502e-10,1.6293223552565905e-06,-5603.509765625
574,0.0010000000474974513,0.0010000000474974513,0.0,1.6302885708086023e-09,8.609991937191808e-07,-5603.8134765625
