,gamma,beta_g,omega_g,vol_pred,vol_real,loss
445,0.8936001658439636,0.10712933540344238,0.0,3.0293085728771985e-06,4.652894745049707e-07,-3092.7900390625
446,0.8987102508544922,0.1011514663696289,0.0,2.7488968044053763e-06,2.6282592102688795e-07,-3092.734130859375
447,0.8969072699546814,0.10234391689300537,0.0,2.4735156785027357e-06,3.502485242279363e-06,-3092.658935546875
448,0.89704829454422,0.10253417491912842,0.0,2.5857843866106123e-06,3.307029828647501e-06,-3091.590576171875
449,0.8962509632110596,0.10354900360107422,0.0,2.66242386715021e-06,1.8943493387268973e-06,-3090.9443359375
450,0.8942797780036926,0.10531198978424072,0.0,2.5715003175719175e-06,1.1877049246322713e-06,-3090.306884765625
451,0.8941512703895569,0.10539448261260986,0.0,2.4231496809079545e-06,1.6947772110142978e-06,-3089.12060546875
452,0.8929507732391357,0.1064833402633667,0.0,2.33767559620901e-06,4.6891355509615096e-07,-3088.036865234375
453,0.8890655040740967,0.10967671871185303,0.0,2.1019911855546525e-06,1.110104449253413e-06,-3087.68603515625
454,0.8854882121086121,0.11282610893249512,0.0,1.9620486000349047e-06,1.5238917967508314e-06,-3087.16357421875
455,0.8813141584396362,0.11680996417999268,0.0,1.8832738533092197e-06,1.4058390434001922e-06,-3087.147705078125
456,0.8775358200073242,0.12039625644683838,0.0,1.8015268778981408e-06,2.090570205837139e-06,-3086.95458984375
457,0.8769681453704834,0.12113368511199951,0.0,1.832809630286647e-06,1.571512939335662e-06,-3085.725830078125
458,0.8759598135948181,0.12204098701477051,0.0,1.7922661754710134e-06,1.0297559356331476e-06,-3084.48193359375
459,0.8725299835205078,0.12566816806793213,0.0,1.6843437151692342e-06,2.807128396398184e-07,-3084.5419921875
460,0.8777029514312744,0.11910569667816162,0.0,1.5132787893890054e-06,5.969571361674753e-07,-3084.71826171875
461,0.8765297532081604,0.12039661407470703,0.0,1.3945324326414266e-06,1.077018964679155e-06,-3084.677490234375
462,0.8727797269821167,0.12415468692779541,0.0,1.334138346464897e-06,1.0624729611663497e-06,-3084.63623046875
463,0.8769125938415527,0.11951088905334473,0.0,1.3092512745060958e-06,1.194381297864311e-06,-3085.005126953125
464,0.8754545450210571,0.12125587463378906,0.0,1.2879831956524868e-06,1.3562250842369394e-06,-3084.76806640625
465,0.8749456405639648,0.12184596061706543,0.0,1.291122771363007e-06,2.7910482458537444e-06,-3083.751708984375
466,0.8761406540870667,0.12098252773284912,0.0,1.4756411701455363e-06,7.623581836924131e-07,-3081.790771484375
467,0.8770225048065186,0.11983335018157959,0.0,1.3839222674505436e-06,1.0790014357553446e-06,-3083.506103515625
468,0.8725431561470032,0.12482714653015137,0.0,1.3392332220973913e-06,2.205617420258932e-06,-3084.8359375
469,0.8724132776260376,0.12523460388183594,0.0,1.4469510460912716e-06,2.4088844838843215e-06,-3085.304931640625
470,0.8741305470466614,0.12336409091949463,0.0,1.5618613815604476e-06,2.541608637329773e-06,-3084.203857421875
471,0.8728021383285522,0.12503540515899658,0.0,1.684888161435083e-06,2.2727815576217836e-06,-3082.816650390625
472,0.867463231086731,0.13132035732269287,0.0,1.7761796016202425e-06,1.4356912743096473e-06,-3083.54052734375
473,0.8640456795692444,0.13497698307037354,0.0,1.736101239657728e-06,1.0215799193247221e-06,-3082.8779296875
474,0.8798054456710815,0.11670291423797607,0.0,1.6020314888010034e-06,8.385497380913876e-07,-3082.80712890625
475,0.883549153804779,0.11252140998840332,0.0,1.503858015894366e-06,9.771074473974295e-07,-3083.018798828125
476,0.8787020444869995,0.11779439449310303,0.0,1.4389001989911776e-06,2.123780177498702e-06,-3084.157470703125
477,0.8763405084609985,0.12072193622589111,0.0,1.5211954860205879e-06,1.771531174199481e-06,-3083.417724609375
478,0.8723805546760559,0.125543475151062,0.0,1.5579156524836435e-06,1.5669115782657173e-06,-3083.27880859375
479,0.8750228881835938,0.12236380577087402,0.0,1.5490031728404574e-06,1.112189579544065e-06,-3082.756591796875
480,0.8741375207901001,0.12347626686096191,0.0,1.4939006405256805e-06,3.8139154412419884e-07,-3082.099609375
481,0.884853184223175,0.11137008666992188,0.0,1.3526456541512744e-06,4.921138270219672e-07,-3082.577392578125
482,0.8835440874099731,0.11259639263153076,0.0,1.2479777069529518e-06,2.044456095973146e-06,-3083.9462890625
483,0.9019069671630859,0.09271204471588135,0.0,1.3345392062547035e-06,4.3918294068134855e-06,-3086.9306640625
484,0.9157187342643738,0.08128619194030762,0.0,1.6356622154489742e-06,1.3455548469210044e-05,-3085.7412109375
485,0.9213256239891052,0.07994973659515381,0.0,2.6640134365152335e-06,6.598647360078758e-06,-3080.3759765625
486,0.921790599822998,0.0798025131225586,0.0,2.9872953746235e-06,2.9047218959021848e-06,-3077.8037109375
487,0.9223029017448425,0.07936489582061768,0.0,2.9816835649398854e-06,1.013752125800238e-06,-3076.740478515625
488,0.9217740297317505,0.07986724376678467,0.0,2.8347467377898283e-06,1.1430388440203387e-06,-3077.00244140625
489,0.9232973456382751,0.07822489738464355,0.0,2.6888933462032583e-06,5.654547294398071e-06,-3077.0703125
490,0.9217585921287537,0.08015811443328857,0.0,2.9546583846240537e-06,1.8049118807539344e-05,-3075.425537109375
491,0.9087792038917542,0.09528791904449463,0.0,4.5811329982825555e-06,8.76211743161548e-06,-3069.569091796875
492,0.887872040271759,0.11628186702728271,0.0,5.499623966898071e-06,3.433377742112498e-06,-3071.481201171875
493,0.8716528415679932,0.13315331935882568,0.0,5.584718110185349e-06,6.202901204233058e-06,-3069.58544921875
494,0.8656014800071716,0.13957583904266357,0.0,5.7935189943236765e-06,5.583975735135027e-07,-3067.603515625
495,0.866540253162384,0.138189435005188,0.0,5.070336555945687e-06,1.8229297893412877e-06,-3066.6884765625
496,0.8649962544441223,0.13968169689178467,0.0,4.647512469091453e-06,3.758359753192053e-06,-3065.361083984375
497,0.8649069666862488,0.13963699340820312,0.0,4.540794179774821e-06,4.395652922539739e-06,-3063.689453125
498,0.8650386929512024,0.13947927951812744,0.0,4.540207100944826e-06,2.3690347461524652e-06,-3063.5478515625
499,0.8655501008033752,0.13859593868255615,0.0,4.247218384989537e-06,5.071944087831071e-06,-3062.607421875
500,0.865807294845581,0.1384732723236084,0.0,4.383467512525385e-06,1.0805569218064193e-05,-3060.208984375
