,vol_coef,rv_coef,resid,vol_pred,loss
473,0.9478069543838501,0.07522337883710861,0.0,0.0006778925308026373,-566.4804077148438
474,0.9473997354507446,0.07549238204956055,0.0,0.0006434887181967497,-559.9030151367188
475,0.8217930197715759,0.3007138669490814,0.0,0.0004541868984233588,-1328.8062744140625
476,0.9162596464157104,0.12537863850593567,0.0,0.0005067033343948424,-879.587646484375
477,0.7630648016929626,0.46108537912368774,0.0,0.0003158438776154071,-1584.8780517578125
478,0.7631452083587646,0.45814308524131775,0.0,0.0003078174777328968,-1546.0999755859375
479,0.7777214050292969,0.409105122089386,0.0,0.00029782659839838743,-1304.656494140625
480,0.9633821845054626,0.05044769495725632,0.0,0.000572632416151464,1019.956298828125
481,0.9776061177253723,0.033436600118875504,0.0,0.0006821373826824129,1510.1727294921875
482,0.7877193689346313,0.41397297382354736,0.0,0.0012672191951423883,-1558.1259765625
483,0.9573086500167847,0.06575963646173477,0.0,0.0008223947370424867,-1028.0115966796875
484,0.829903244972229,0.3049565255641937,0.0,0.0036238073371350765,-1589.718505859375
485,0.787783145904541,0.41570132970809937,0.0,0.003942054230719805,-1605.3829345703125
486,0.8232674598693848,0.31873515248298645,0.0,0.0027954508550465107,-1563.3154296875
487,0.8569797873497009,0.2443382740020752,0.0,0.0020744171924889088,-1466.317138671875
488,0.9512584805488586,0.07786315679550171,0.0,0.0012567905941978097,-1178.59716796875
489,0.8741345405578613,0.2170102447271347,0.0,0.0028646744322031736,-1503.99169921875
490,0.707364559173584,0.8220431804656982,0.0,0.00882805697619915,-1529.631591796875
491,0.6898980140686035,0.9261770844459534,0.0,0.0077834357507526875,-1519.162353515625
492,0.9216061234474182,0.12791194021701813,0.0,0.0023472849279642105,-1363.4063720703125
493,0.9230183362960815,0.12524765729904175,0.0,0.0021840448025614023,-1355.600830078125
494,0.893993079662323,0.17576435208320618,0.0,0.002206515520811081,-1417.0076904296875
495,0.8140332698822021,0.3398700952529907,0.0,0.0019528092816472054,-1500.97509765625
496,0.9377423524856567,0.10168121755123138,0.0,0.0018224978120997548,-1152.713134765625
497,0.8503060340881348,0.2588992118835449,0.0,0.0018809745088219643,-1419.177001953125
498,0.7798563241958618,0.4340132474899292,0.0,0.0016141155501827598,-1578.71533203125
499,0.787947952747345,0.40736261010169983,0.0,0.0015151586849242449,-1559.2841796875
500,0.786283016204834,0.41038084030151367,0.0,0.0015104467747732997,-1536.6202392578125
501,0.76564621925354,0.4777423143386841,0.0,0.0031142914667725563,-1541.345458984375
502,0.7613045573234558,0.49061840772628784,0.0,0.003397560678422451,-1480.8935546875
503,0.952146589756012,0.07574416697025299,0.0,0.0017456486821174622,-490.72265625
504,0.965600848197937,0.057981278747320175,0.0,0.002102846512570977,-149.20748901367188
505,0.787311851978302,0.4256865680217743,0.0,0.007676446810364723,-1577.616455078125
506,0.785787045955658,0.4285375475883484,0.0,0.0066266716457903385,-1567.134765625
507,0.783139169216156,0.4346994459629059,0.0,0.005557369906455278,-1551.178955078125
508,0.8265846967697144,0.3174518644809723,0.0,0.0040129260160028934,-1466.3326416015625
509,0.7798231244087219,0.43883952498435974,0.0,0.004370669834315777,-1546.0048828125
510,0.7798829078674316,0.4375515878200531,0.0,0.004019462037831545,-1537.41064453125
511,0.7468816041946411,0.5465478301048279,0.0,0.003169880248606205,-1541.20556640625
512,0.7622354030609131,0.4870442748069763,0.0,0.0024096958804875612,-1523.677734375
513,0.7563150525093079,0.5030945539474487,0.0,0.0019519967027008533,-1472.629638671875
514,0.9370450973510742,0.10030371695756912,0.0,0.002262154361233115,-564.3488159179688
515,0.7869795560836792,0.41513577103614807,0.0,0.0013688771286979318,-1560.4520263671875
516,0.7849206924438477,0.4192143380641937,0.0,0.0012795437360182405,-1552.889892578125
517,0.8042773604393005,0.36335912346839905,0.0,0.0013004830107092857,-1531.2071533203125
518,0.7574977278709412,0.5156145095825195,0.0,0.002998878713697195,-1538.5625
519,0.7680597901344299,0.4709482192993164,0.0,0.0021890653297305107,-1530.435546875
520,0.7682040333747864,0.4698338508605957,0.0,0.0022957080509513617,-1522.144775390625
521,0.7203581929206848,0.6515054702758789,0.0,0.002010355470702052,-1499.932373046875
522,0.8354723453521729,0.2791590392589569,0.0,0.001454609795473516,-1337.048583984375
523,0.8411320447921753,0.2659987509250641,0.0,0.001234046765603125,-1196.873046875
524,0.7665478587150574,0.48321643471717834,0.0,0.0013628618326038122,-1516.7445068359375
525,0.7650071978569031,0.4883590340614319,0.0,0.0016941153444349766,-1509.15087890625
526,0.7296012043952942,0.6202080845832825,0.0,0.0016159678343683481,-1499.2022705078125
527,0.6957487463951111,0.767096996307373,0.0,0.0013033357681706548,-1480.2877197265625
528,0.6917581558227539,0.7888633012771606,0.0,0.002401100005954504,-1470.096923828125
529,0.8151854276657104,0.3191079795360565,0.0,0.002016749233007431,-1227.9422607421875
530,0.7828421592712402,0.40287479758262634,0.0,0.002044730121269822,-1474.6456298828125
531,0.7738387584686279,0.42994290590286255,0.0,0.0021932395175099373,-1496.9617919921875
532,0.7534438371658325,0.5009439587593079,0.0,0.0018050698563456535,-1509.9130859375
533,0.7662400007247925,0.4505269527435303,0.0,0.0020987633615732193,-1487.980712890625
534,0.7659591436386108,0.4507909417152405,0.0,0.002122964709997177,-1481.007080078125
535,0.7375263571739197,0.5527441501617432,0.0,0.0017391585279256105,-1484.9775390625
536,0.7636160850524902,0.45190244913101196,0.0,0.001353151979856193,-1421.122314453125
537,0.7602705955505371,0.4590475559234619,0.0,0.0010255624074488878,-1195.6151123046875
538,0.9776390790939331,0.03309008851647377,0.0,0.0014598589623346925,4417.736328125
539,0.8937296867370605,0.16787242889404297,0.0,0.001107306801714003,-1019.3817749023438
540,0.7844349145889282,0.45506083965301514,0.0,0.0013327666092664003,-1502.581298828125
541,0.7837522625923157,0.45546597242355347,0.0,0.0010433505522087216,-1495.337890625
542,0.790593147277832,0.43041351437568665,0.0,0.0008853762992657721,-1484.694091796875
543,0.7708132266998291,0.49445444345474243,0.0,0.0006992819835431874,-1470.280029296875
544,0.8184529542922974,0.34279635548591614,0.0,0.0006161234923638403,-1335.06787109375
545,0.7767021656036377,0.521263837814331,0.0,0.0005415946361608803,-1343.0999755859375
546,0.6926438212394714,1.2244387865066528,0.0,0.0038402187637984753,-1311.8028564453125
547,0.6157146692276001,2.4601829051971436,0.0,0.008451289497315884,-1185.81201171875
548,0.5460438132286072,4.001555919647217,0.0,0.007413235493004322,-1016.528564453125
549,0.30328235030174255,5.706585884094238,0.0,0.022952917963266373,143.31932067871094
550,0.374749094247818,3.5858678817749023,0.0,0.006397926714271307,1939.188720703125
551,0.5388287901878357,1.4296035766601562,0.0,0.0021378512028604746,-1222.191650390625
552,0.9652624726295471,0.04903227835893631,0.0,0.0012885577743873,1159.568359375
553,0.8496028184890747,0.23585084080696106,0.0,0.0010979592334479094,-1517.482421875
554,0.7809596657752991,0.39040398597717285,0.0,0.0010408852249383926,-1532.547119140625
555,0.7718523144721985,0.41342511773109436,0.0,0.0011496611405164003,-1523.74755859375
556,0.8243674635887146,0.28622233867645264,0.0,0.0013079149648547173,-1494.0087890625
557,0.6948036551475525,0.6530698537826538,0.0,0.0012729340232908726,-1491.4412841796875
558,0.6124340891838074,0.9795027375221252,0.0,0.0009548841626383364,-1464.090576171875
559,0.8883771896362305,0.15694132447242737,0.0,0.0008646935457363725,-1244.4610595703125
560,0.8594802021980286,0.2091033160686493,0.0,0.0008576459949836135,-1336.541748046875
561,0.6385350227355957,0.8651948571205139,0.0,0.0050920480862259865,-1456.55810546875
